urlkey,timestamp,original,mimetype,statuscode,digest,pdf_version,creator_tool,producer,date_created,pages,page_width,page_height,surface_area,file_size,sha256,sha512
bjs.gov/content/pub/html/bcft/2008/tables/bcft08stt2.pdf,20170413000028,https://www.bjs.gov/content/pub/html/bcft/2008/tables/bcft08stt2.pdf,application/pdf,200,76P47DRTKG4I3M56ZPDSWTVW4AC37RWI,1.4,PScript5.dll Version 5.2.2,Acrobat Distiller 8.1.0 (Windows),2009-08-06T16:13:39Z,1,792,612,94,33591,df8e1906deed48aa0927b3de07a3aabf442611a26037a7ff1a7f91a067e64e01,84e32f667fffd6e6635ad095bae4e8c271faa97973723e6b144672004615d4dc156cdb8120bccbf3c710e688040a2513bf7ab7a49e083bf55509b7e3ef8f96ec
blumenauer.house.gov/index.php?view=article&catid=33:2009-press-releases&id=1581:rep-blumenauer-statement-on-president-obamas-afghanistan-speech-&format=pdf&option=com_content&itemid=69,20100707124813,http://blumenauer.house.gov/index.php?view=article&catid=33%3A2009-press-releases&id=1581%3Arep-blumenauer-statement-on-president-obamas-afghanistan-speech-&format=pdf&option=com_content&Itemid=69,application/pdf,200,UE63E6G7FS4PMX2SXEHC22Y753FSQD4N,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2010-07-07T08:48:14Z,1,595,842,97,312422,be7e7fc5a5a7737ced529a48495db2c141821eab58a70586d6b2ab597e2ad1f6,bf41b35599934173f7b9c324579bb556c5886cb61a350739f705cb973cb6cb901785d5f095e47ffb3de31021c0f53fefd2a33ed2bc284b30bd24b790bbfdd802
census.gov/compendia/statab/2010/tables/10s1268.pdf,20120210054844,http://www.census.gov/compendia/statab/2010/tables/10s1268.pdf,application/pdf,200,STG36KDTBPEJTVEWCY734EISHQ5ZUVWF,1.6,XyEnterprise XPP 7.3C.1  Patch #4,Acrobat Distiller 6.0.1 (Windows),2009-11-25T17:28:47Z,1,612,792,94,459932,5559dd1af43ea98926e2ef8d1fc4403f6f03012d7bf322378c02ce2c4cd7124c,496720796cffd26b8df084f4edd593740d5e02f418b507e3757dbbb0a53042f0a2dd44085f1de0fb18e726a622766ee431c483f875fb6508eb632f92decc74a0
das.gse.iowa.gov/contracts/ct3016.pdf,20090411115400,http://das.gse.iowa.gov/contracts/CT3016.pdf,application/pdf,200,QOGDHC6YZPFATRADZTZJ4U27VIHSXA3Z,1.3,Adobe Central Output Server 5.5,Print Agent 5.5,-,4,612,792,94,30533,ce9694ad58af1ca542a70a50bdd241b5f5c733968c22d9022a9dd2006488fa19,bacb4f0e35ffd2cd6cc54a085f4e07e91837f5f169f9d1a40e6913d1066254ed1106923cfaa43830bede44f9dda59249de18ec49a1adbf291d1e1327957db6ce
"ethics.nv.gov/fds/2007+fds+images/cordes,+gary.pdf",20090522221524,"http://ethics.nv.gov/FDS/2007%20FDS%20images/Cordes,%20Gary.PDF",application/pdf,200,Y3S5ELWZ63OQNZDWBJ5D6HWRVVKUF7LV,1.4,Xerox WorkCentre Pro 232,PDFlib+PDI 6.0.2 (Linux),-,2,612,792,94,90078,b4d6d4eb7879b7c8a839f0b14f41d4e5b565ef88b056a290d5c3866562ab6b6e,b1c170da0d6361da044bd14bcfd71942a3d1775178a1931421ffa9265c60d666d91617920eb5562dcf1b7a8a47f260204085445a64595fcb8359f5aac25e0960
gpo.gov/fdsys/pkg/fr-2010-09-14/pdf/2010-22705.pdf,20120516070340,http://www.gpo.gov/fdsys/pkg/FR-2010-09-14/pdf/2010-22705.pdf,application/pdf,200,CPQ3LPSTBRDPAQHGNDKS2SHAB3JLT2MG,1.4,"Federal Digital System, U. S. Government Printing Office",iText 2.1.4 (by lowagie.com),2010-09-14T06:21:10Z,9,612,792,94,174811,4bff806b8f05235cfca3e80ec19d271ebec33a1a8ece84c12a7ffd3a6348c3a7,71c92e95a209a2aecb5f01f4a5ac2f396ab31199b2c932c688141db53dca122df1d9d20ae3c7951a6fea7c6a301fe9375105b0b5852f99ec5d2a71fc8a917861
info.bts.gov/programs/cfs/states/wv.pdf,19970715233456,http://info.bts.gov:80/programs/cfs/states/wv.pdf,application/pdf,200,IL4BFU54X4UZB6DS2IJYVXCTHBOEF7YZ,1.2,-,Acrobat Distiller 3.0 for Windows,1997-06-24T15:32:19Z,4,612,792,94,13772,a880b0b712e4e43735ee91217168d43ac18af219fafb60b82f5638aeb3863899,d2c3d5229b82dd684675dd958021d1690db5f238e01f64775a6abdb569be44e22cd9c2b25acab5867ab0e2d32c3964900f46db085fe9ad64fee66c229eb29677
inst.bnl.gov/seminars/pdf/02252008.pdf,20151106021847,http://www.inst.bnl.gov/seminars/PDF/02252008.pdf,application/pdf,200,TNAEWETY6GEU5CQUNT74ABIGQKQEXLTU,1.4,Acrobat PDFMaker 7.0.5 for PowerPoint,Acrobat Distiller 7.0.5 (Windows),2008-03-06T21:16:50Z,36,792,612,94,1893652,cf7ef52e60e493e11c0248d9ec194bea0dd685fbe87a42a1935caacd5b2de4c2,32b1359f959c2738b535b84df693fc1e92134038dbd7b49ddc7a6ea439acccd706181e2d84efdd7c230091327a981e5282d538157413299e7c128a6e42a42eba
nasa.gov/pdf/560612main_420482main_garver_aba_speech_1-27-10.pdf,20120713011125,http://www.nasa.gov/pdf/560612main_420482main_Garver_ABA_Speech_1-27-10.pdf,application/pdf,200,DY75VBIKWAL76NRMMVFOYFQ52DB77TEI,1.5,PScript5.dll Version 5.2.2,Acrobat Distiller 9.3.0 (Windows),2011-06-20T16:25:48Z,9,612,792,94,105530,82830b6e3da9bcc960cfeff8450a3b7b393dcf3e00a7089c5797850339e475a4,a96517763820ab8ec12f3cc2d663a36a0e472e316e84f04a1b8be1a4d1368afe6953b902c0cd90a4af5875850a96daeb7a8db4fd6c6169c7aeeeecd94d3c438c
nwfsc.noaa.gov/assets/26/6533_06282010_072939_achord.et.al.2003-rev.pdf,20151113035456,http://www.nwfsc.noaa.gov/assets/26/6533_06282010_072939_Achord.et.al.2003-rev.pdf,application/pdf,200,3RCHLDD2YCPDNLHEV4AVKEPBYJP5UBZB,1.6,PScript5.dll Version 5.2,Acrobat Distiller 5.0 (Windows),2010-06-24T19:11:42Z,101,612,792,94,4472833,5343a11f0bc7778a8fbb753f78a8b38ff5b48155b4cf15c7b12f5710e451d5e6,28688b331cdbc78658e695fc4c05adf151c390699ee0942a7fb9657d35527d4f361cb7a52d7a70c67be03d1a43b678b25a345ac87a17bab8b083d1fa7e14ac86
occ.gov/static/interpretations-and-precedents/aug97/cd97-72.pdf,20151120043135,http://www.occ.gov/static/interpretations-and-precedents/aug97/cd97-72.pdf,application/pdf,200,ELS4P7L7AQO4WFSJVMCLQZ4HLOQIHFZU,1.2,mem52win,Acrobat PDFWriter 3.0 for Windows,-,8,612,792,94,42847,6e669c3e638824c4620d2fea771db79c9d72d74c95f2d8c68c2f75048f221c54,61ab9a4436eff14f1c4dde19571e73d0516a8c8c0f0715367c6aa3281e6f97fd1f4303f0da1cf2e0a7bf40bb702af8b49715ee77185fdcfd8d4bb7214a225924
oregon.gov/dsl/ssnerr/docs/efs/efs21geo1.pdf,20061009073523,http://www.oregon.gov/DSL/SSNERR/docs/EFS/EFS21geo1.pdf,application/pdf,200,7VDYUYI25N4D4JRD7SKH4HJVX7GYRRFJ,1.4,PScript5.dll Version 5.2,Acrobat Distiller 6.0 (Windows),2004-12-09T21:07:48Z,2,612,792,94,192218,c0fcaeaa2b4fba646f6855b676e24e6eabcc8ed368360787aefc7e4b7350ce84,da1a99b5aa6079e5597daa671adf6fd04994d8b792d0e05363c8ff997692c44640a8e53393627a575109d4f88ea587558822b915b009f194b324b39d49156ede
parkplanning.nps.gov/showfile.cfm?projectid=11759&mimetype=application%2fpdf&filename=goga_camera_ready_feis_epa_file_volume_2_part_2.pdf&sfid=262870,20170106185414,https://parkplanning.nps.gov/showFile.cfm?projectID=11759&MIMEType=application%252Fpdf&filename=GOGA%5FCamera%5FReady%5FFEIS%5FEPA%5FFile%5FVolume%5F2%5FPart%5F2%2Epdf&sfid=262870,application/pdf,200,Y34N44UQJPD6YLGSXDZREWUIXVBPNLZH,1.6,Adobe Acrobat Pro 9.5.5,Adobe Acrobat Pro 9.5.5,2016-12-05T03:04:18Z,56,612,792,94,26302886,4d237303d5e39b025197aefb217526066a8163089b92b04eebac70607c28a3a5,b3b37704917ff26170d5e0fd96adc4cc9ed82006de0bda1f66f3c022b953cfc4b33845503d6404f5e2e2cfc157130ef6000661fcea051ef7f6de5393948d3ff1
pdfaiw.uspto.gov/72/2016/83/004/19.pdf,20170215122641,http://pdfaiw.uspto.gov/72/2016/83/004/19.pdf,application/pdf,200,GWYYEO7BT54SUYBU7M4232GNAWWV6IOX,1.1,-,libtiff / tiff2pdf - 20100615,2016-02-03T00:58:59Z,1,612,792,94,84925,037fc76165a741316cd0a19f93f988ae85ad050944ef26478d62317d97225208,a03e1ac21f0c6b9a3892a34746691f57b9f3b289626570b5fa632af8a11605a94029b2632c4ea5518e0a7dca6575d3d4b44b1a7b5078c3288b86dacbfb58dea4
publicdebt.treas.gov/fsservices/gov/rvncoll/otcnet/training/wbt/content/70/docs/certificate_otcbranded_7.3.pdf,20161230154230,https://www.publicdebt.treas.gov/fsservices/gov/rvnColl/otcnet/training/wbt/content/70/docs/Certificate_OTCBranded_7.3.pdf,application/pdf,200,MRHH3GUV6VPV3RNA7LYJSLK4UGA4QI7Y,1.6,Adobe Illustrator CS6 (Windows),Mac OS X 10.9.5 Quartz PDFContext,2014-12-11T19:02:23Z,1,720,540,75,1746890,444a4782b49c8a569b7f4386635f36c410ea0e2d70900b0484c4fdc9c9bd0b70,a49abdf46b4b9cb4005dd6316a3e4fc46194f6fc1e7339bd04bd589cb5356b7d5736060b718af11e630fe54de33884e780374decc45d0833a37539d629f074ce
schakowsky.house.gov/index.php?view=article&catid=21:2010-press-releases&id=2713:schakowsky-commemorates-memorial-day&format=pdf&option=com_content&itemid=16,20120405105006,http://schakowsky.house.gov/index.php?view=article&catid=21%3A2010-press-releases&id=2713%3Aschakowsky-commemorates-memorial-day&format=pdf&option=com_content&Itemid=16,application/pdf,200,OE6BMOWZLGKSJUHP5BN2KHW6DEYTYGUZ,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2012-04-05T06:50:10Z,6,595,842,97,319589,914fc59241e3eb63d87370132835d1e82e54aefc835a5a004c5d6d3432b336ed,e35199bd876573c4890d7012457b1f05e29c81d2c06a8cc5a5023754f4b45eb4d2fa4bb38ef764c894ff8b046891b893f490d324b804c9c6625cea6613862dc1
schakowsky.house.gov/index.php?view=article&catid=6:in-the-news&id=1710&format=pdf&option=com_content&itemid=17,20120310065519,http://schakowsky.house.gov/index.php?view=article&catid=6%3Ain-the-news&id=1710&format=pdf&option=com_content&Itemid=17,application/pdf,200,KDJPDOF5V7PZBQSCATREA7E7S57NWM4E,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2012-03-10T01:55:21Z,2,595,842,97,241780,1b76361d7b87f282a16b9084f98db03d052fec3d7bb2cae8d3a5b600265b1ad9,f0315b82eb1f617345e535c936e6047b1dd55b6589d77679fc6dd0b7272a05bc30f0795302e529ea1c1fd2c8120298ea52200e263c41a10e1445a55f930ce447
sec.gov/news/digest/1983/dig010683.pdf,20121005212605,http://www.sec.gov/news/digest/1983/dig010683.pdf,application/pdf,200,6S4BF3BBWSDF2EUWMDVBVAAUUCVOCTVP,1.6,I.R.I.S.,"5,0,0,296",2008-07-01T21:12:39Z,8,574,781,86,776646,4694c31371bc10019877b81ca45f303e67cd6e80c9ac1f29ef6fd27986f76e63,03033a707ae19b34f4cc846868ecb431d40b34246f331b0d3bb267d397c2ce45e01b46017b928f9cb8ee351ceccd60cb850d62e14aafa21f3b87ea9e261c8ff0
sero.nmfs.noaa.gov/protected_resources/section_7/threatened_endangered/documents/sero.pdf,20151107113728,http://sero.nmfs.noaa.gov/protected_resources/section_7/threatened_endangered/Documents/sero.pdf,application/pdf,200,KMELIR3DJDUFB52NSPC42LSIU6OOD77U,1.5,Microsoft® Word 2010,Microsoft® Word 2010,2015-05-11T14:49:45Z,3,612,792,94,169846,19034085f7d02b4c7b7451a6b7e80519f5dd7f3ba7d3c6a310960b5abc32bb20,dc953197c13e771329f2abd3f6a04985357dff4f31a71b9ce3d01d6dbe755a93cdb35f20e681707a4923bc7173193fec5f379cd8ef7964f97b6c598308f58130
9-11commission.gov/press/pr_2004-07-19.pdf,20040723221212,http://www.9-11commission.gov/press/pr_2004-07-19.pdf,application/pdf,200,LXW732IC7XIG4SH67A3LN3OF3LUOAWIV,1.5,Acrobat PDFMaker 6.0 for Word,Acrobat Distiller 6.0 (Windows),2004-07-20T12:46:25Z,1,612,792,94,46680,029a3a9d67ced868bc7565327440932f15b85124492872739c260e53382bba5e,2fc7289fbc9d2f0a15c57c29e95a512c1526bfd7c67e505469939891151b76bc16172a8b5c7c05c3bd1b1de5901cd81ddeec7cb4b6179d21100cfdc791f633c1
bobbyscott.house.gov/index.php?view=article&catid=35&id=272:contact-bobby-scott&format=pdf&option=com_content&itemid=60,20110506125830,http://www.bobbyscott.house.gov/index.php?view=article&catid=35&id=272%3Acontact-bobby-scott&format=pdf&option=com_content&Itemid=60,application/pdf,200,UA3OOIACW35JEO2KZX4QCFGCAQFNNRVC,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2011-05-06T08:58:31Z,2,595,842,97,242716,141878aaff48cf297fb3a063dd56f14bb58c74b0b8e5a0023044170604aa1db7,22ebaf9f03acb316f9e2257fafdc41d2f89e74e6dba447683f9346bf99229ad7b5e9439e90809ea67b8f4ce560a6faed1a03929f021654747fe113c9d5e1ff83
canb.uscourts.gov/printpdf/5534,20160928181837,http://www.canb.uscourts.gov/printpdf/5534,application/pdf,200,ADYF6YEDFBWOGKPODVGYMTVM4VRY2C5K,1.4,United States Bankruptcy Court,mPDF 5.7,2016-09-28T18:18:50Z,1,595,842,97,71030,dc0174af802f9cf82f9dd9843290f64927a2b8226819687206e08b4dae27aa6e,58206ac880ad16136a436e2aa646269d809b01bb37f0d8a580f6f134c0843747286eca5c387443a2a053e01d375e2aed8e44c9af2d2910185986aee5f17c0891
colorado.gov/cs/satellite?blobcol=urldata&blobheader=application/pdf&blobheadername1=content-disposition&blobheadername2=mdt-type&blobheadervalue1=inline;%20filename=697/473/30%%20median%20farm%20size%202004.pdf&blobheadervalue2=abinary;%20charset=utf-8&blobkey=id&blobtable=mungoblobs&blobwhere=1167363896021&ssbinary=true,20090510191549,http://www.colorado.gov/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3D697%2F473%2F30%25+median+farm+size+2004.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1167363896021&ssbinary=true,application/pdf,200,HNOVSRWPYY3EVR44ERUZ4XTUS5SOKRWZ,1.2,Microsoft Excel - 30% median farm size 2004.xls,Acrobat PDFWriter 4.05 for Windows NT,-,1,612,792,94,10611,2e805c655f1bdc2b3052231aea4cff180fdd2f8fc22b083b5e0a05d164f58640,d4e87d760d2d696e4bdf8830ce5ed119bcb3d31c8cd18584e80bc1ba70e8fa02d26999b9701555167761007b3c52e03408fe618fa7f34fe9a3138e5bc1ba5409
ded.uscourts.gov/sites/default/files/chambers/otheropinions/jjf/opinions/archive/jun2002/90-110.pdf,20150312081249,http://www.ded.uscourts.gov/sites/default/files/Chambers/OtherOpinions/JJF/Opinions/Archive/Jun2002/90-110.pdf,application/pdf,200,T6UERWTWNYUVPT45YBOFTBSDVEH7SR2E,1.2,-,Acrobat Distiller 5.0.5 (Windows),2002-06-25T20:32:37Z,10,612,792,94,29551,615b5ce3bd6587f602249d9cab154225fe1f1ad7853b63f170b061af28a1ca01,10f3aa6620a2c428e7f14ff33ae34352feb6ec9ee3810fb26c129500af225cf664c4fc27d0daed0e5331253fc635d8e62139243fe4ebf4143f4719b66940bb09
doh.wa.gov/hsqa/fsl/ruledevelop/asf/documents/asf12.16.08.pdf,20091021141006,http://www.doh.wa.gov/hsqa/fsl/ruledevelop/ASF/Documents/Asf12.16.08.pdf,application/pdf,200,EB3A6TOVFRNEROHIMEIZF55MYVF3CAP5,1.4,PScript5.dll Version 5.2.2,Acrobat Distiller 8.1.0 (Windows),2008-12-17T18:30:13Z,33,612,792,94,71817,b5589f5d3d11ce4838c1207c5b083e725527e2506b0890a6a3735b18e33a6cac,3ac55b26281e4d92e698a85223145e1086e5cbc0e02fb1e983050b82cd97fb58246c7525fdb4d3cc5bf69522ca3c8b88f44213b28222cabe275686b723ad37d6
edocket.access.gpo.gov/cfr_2006/janqtr/pdf/12cfr268.706.pdf,20081226041815,http://edocket.access.gpo.gov/cfr_2006/janqtr/pdf/12cfr268.706.pdf,application/pdf,200,NXQWVJBI6J23JG35UF2PBILHUJXOKLKW,1.5,ACOMP.exe   WinVer 1c15  Aug 31 2005,Acrobat Distiller 5.0.5 (Windows),2006-02-13T15:41:12Z,1,612,792,94,52505,e0a66d073217dffa842481134e524e8b7238bea56913589022f1d19b11060368,6ff5b312a9eea9613f13dccdafa3c074c036fa849ab2eff88b6893a09a0fb2cfd380f1811b4ede7b87afe9b27a7ccb6ab38b0ac9c597d82891a73ba851b6fd68
fda.gov/ohrms/dockets/dailys/052599/c002469.pdf,20000901012400,http://www.fda.gov:80/ohrms/dockets/dailys/052599/c002469.pdf,application/pdf,200,NID6HIGF64OZ77COJT2FESRENBE6R6KM,1.2,yane263.tmp,Acrobat PDFWriter 2.01 for Windows,1999-06-18T14:34:59Z,2,610,792,93,62653,cbe681a2938cebdb586bfc2c95d6240999baab974b7b5c2664b7f4ff01c85acd,a75c1fd52c2a1dcdd9ae431e35d2f2f6a952986e48ac5cb8b59825b1149815ae2ed23c1f34384240cda10e98fd4ccad22c9193bf8d4ccd174e67c5d0aa179776
files.eric.ed.gov/fulltext/ed127289.pdf,20151201152350,http://files.eric.ed.gov/fulltext/ED127289.pdf,application/pdf,200,RLGNJP7L3BZWPR6KCTTN5I4DIPFSCP3L,1.6,PdfCompressor 5.0.333,CVISION Technologies,2011-11-05T05:54:41Z,73,591,801,91,2092102,7e6f6939bbc8fa64cbcb5bb52d554e0bc57d54f566dfb5f48b38db4b8dd77292,44575f58d092b9e86aa7153af107c1ed417bd34a82fbf4334897f452b07593beeb7450d469c8fb85b8592e7de51bb2c2954e04aa55ba12a93036be0814a1a108
forestry.alaska.gov/pdfs/nc1395-d_flup_public_report.pdf,20100304191146,http://forestry.alaska.gov/pdfs/NC1395-D_FLUP_Public_Report.pdf,application/pdf,200,2YS3ALM6OTD5ENWN4Z5LOBWG735756DX,1.4,-,-,2009-12-09T19:43:51Z,9,613,790,93,393683,c7a890318bb96974b5a5b3f75ac7c1b3c90617a6e4527ef0990197defdc9f556,6b4dccdbbe31268efaeb00d7fdd853096ae4cbb690999042f827ba9cff16c63d32f07a9d13587f540b2718a1e913499563b05342c1604570e626800c36ecdf85
louise.house.gov/index.php?view=article&catid=74&id=130:march-17-2005-rules-committee-democrats-call&format=pdf&option=com_content&itemid=55,20120511023637,http://www.louise.house.gov/index.php?view=article&catid=74&id=130%3Amarch-17-2005-rules-committee-democrats-call&format=pdf&option=com_content&Itemid=55,application/pdf,200,WPSL4I6DPEKQWLMHVD5TRXPBVMN3MUFW,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2012-05-10T22:36:42Z,8,595,842,97,311398,dd722aaebed2b1721a5ca7989f98cddf3206a8b8b2d6cc1ef1bd7b2258b83c5e,1c18a48bd3f9191962502a78bd0f40ac886ac3919e4de3c3d9493126753833d69bcd0ca36803aceadd3c4f7cc6664cae74f10d56da00544d24feb7c9939c21e2
marketnews.usda.gov/gear/usda/report_output_pdf.jsp?/portal/fv?paf_gear_id=1200002&rowdisplaymax=25&reptype=termpricedaily&navtype=termnav&previousval=&termnavclass=afv&dr=1&lastcommodity=&paf_dm=full&lastlocation=&locname=boston&termnav=1&locabr=bh&startindex=776&pdf=true&print=false,20100307114406,http://marketnews.usda.gov/gear/usda/report_output_pdf.jsp?/portal/fv?&paf_gear_id=1200002&rowDisplayMax=25&repType=termPriceDaily&navType=termNav&previousVal=&termNavClass=AFV&dr=1&lastCommodity=&paf_dm=full&lastLocation=&locName=BOSTON&termNav=1&locAbr=BH&startIndex=776&pdf=true&print=false,application/pdf,200,SW62D5RJMAPDJWHDMA5DLJWWLMSYZE26,1.4,-,iText by lowagie.com (r1.00 - ps122),2010-03-07T11:44:07Z,100,-,-,-,377062,2e3d269f67b78d54b4b143dfe438eb522ffee72a11a530ee36d2db67930d6c4f,3f789b88f6500c14e10e4cc7f768235df12b699ebba746940c5f6b5729a3c2b45dbb3a44e79484ef3127e797b890b22bddc8fd935d62c037761c0c7856f5543f
mccollum.house.gov/index.php?view=article&catid=72:2011-betty-in-the-news&id=1444:april-26-2011-feds-put-478m-toward-light-rail&format=pdf&option=com_content&itemid=55,20120203175915,http://www.mccollum.house.gov/index.php?view=article&catid=72%3A2011-betty-in-the-news&id=1444%3Aapril-26-2011-feds-put-478m-toward-light-rail&format=pdf&option=com_content&Itemid=55,application/pdf,200,6X3XULQL4IDEVAAER5F2M3RJGJS2REAH,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2012-02-03T12:59:16Z,4,595,842,97,316299,8f784ec9d1de0bf4a0cdc64fea36db481214f1c30dbb56daf5d21c0c9c6eb6e3,92438adbf6b82a72cbf64eacc0d2f70543494743f11f5ab615b76ab306727ba04a9ce94599adbd8e1702247e48645ac6118b2b5a70c3dab8a8e84f344b750b06
reportcards.nysed.gov/files/2005-06/cir-2006-581004020001.pdf,20120110080300,https://reportcards.nysed.gov/files/2005-06/CIR-2006-581004020001.pdf,application/pdf,200,DWLTLUWBPW5FY622QVPGQP22U45D65HE,1.3,-,iText 2.0.0 (by lowagie.com),2007-05-03T17:14:09Z,8,612,792,94,333055,f86508748f0d01887d56b4955864627df9ef3b1c35807a04e3003252b7b3ab66,2aa9022c398635a51e15ed827d8fed53d2ea47da305cf52fa5a9a0252ab4e25a5a257cb3f9d69bb078aa882174192b10d0fbb63602f7f7d4b516547b21667199
reportcards.nysed.gov/files/2006-07/aor-2007-580509030011.pdf,20120106020113,https://reportcards.nysed.gov/files/2006-07/AOR-2007-580509030011.pdf,application/pdf,200,YBTLDNWUYL3SLS4NVMFEB3OFUWOZBLA7,1.3,-,iText 2.0.0 (by lowagie.com),2008-07-15T16:51:18Z,19,612,792,94,507104,497d5229930d1c51e3e5b38437e730e5c136c9e481b6b441a26bacd5affc0a50,ef0136016cadc56619779cddf9f7725ba41b45666c63efec6f4468d055385214117b69d125c53c4cf3d95dfcd213e966e11c13910335fe3c53823fbc63a8b4a5
ttb.gov/nprm_comments/ttbnotice50/0500008.pdf,20170831210322,https://www.ttb.gov/nprm_comments/ttbnotice50/0500008.pdf,application/pdf,200,EQDIZLFPMDEBKUMF53WGJTJNZCBWBPPH,1.6,OmniPage Pro 14 http://www.scansoft.com,OmniPage Pro 14 http://www.scansoft.com,2005-10-21T19:58:07Z,1,501,740,72,309648,efe59cc04a91cec4f4d3d8973aa1c72d689d1ce360a148bdd450c27af71b7ee3,135b8138cec2605a5d87685a5d0e3f04ecdbef8274078cc72c0e1271b8089aa59b8354fc276ad92d39324a4565b445c1a91f0e21fc7602728e9b0dd6289a8721
uscis.gov/err/l1+-+legalization+application+for+temporary+resident+status/decisions_issued_in_2010/jan142010_32l1245.pdf,20120206164527,http://www.uscis.gov/err/L1%20-%20Legalization%20Application%20for%20Temporary%20Resident%20Status/Decisions_Issued_in_2010/Jan142010_32L1245.pdf,application/pdf,200,BO22JMPQ7C2FRODUK35FIODAQMDOCY6B,1.5,Adobe Acrobat 7.1,Adobe Acrobat 7.1 Paper Capture Plug-in,2010-08-13T14:58:13Z,4,620,796,95,373683,402a4fc0988a026b5127ad532c08b76abc0190ab225ea64d509e743a1640fb45,38c975ba70939e1d9dbb4b73a5430fa779650d1214e842155d67aa2084a8b62518f89ef56d7adcf7a9fe55ae5c3cd7ad9f47e2a4c982837ed5cc42881fbf3667
wiwd.uscourts.gov/opinions/pdfs/2012/12-c-578-c-08-22-12.pdf,20161218043107,http://www.wiwd.uscourts.gov/opinions/pdfs/2012/12-C-578-C-08-22-12.PDF,application/pdf,200,CUHGX5XRCG2IOBFKZJO73RCWRBGZTE3J,1.4,PrintServer150,Corel PDF Engine Version 15.0.0.357,2012-08-22T17:13:08Z,3,612,792,94,63897,9f811ea13586cb32378afc057d24f507eb0bb9b430f12e53ce351146ac2d2866,2bb5385ca8e0d34edf7cc7fab85aeb93e8634e8dc59c210e808ec5e3b24f33a257283b8affc235ad13e97794bd091184eadb604aba4784d04ab064783768cdc4
archives1.dags.hawaii.gov/gsdl/collect/indextoc/index/assoc/hash7741/4258ad2e.dir/doc.pdf,20091123142158,http://archives1.dags.hawaii.gov/gsdl/collect/indextoc/index/assoc/HASH7741/4258ad2e.dir/doc.pdf,application/pdf,200,5XZTPYHPVJRYA5KPITBHN5UGYNZAVSQA,1.6,Adobe Acrobat 8.12,Adobe Acrobat 8.12 Image Conversion Plug-in,2008-11-06T18:26:54Z,1,590,393,45,14326,9dfb17c1b53a8e8714193af88c8c8a919ecc800f290da6ee2bc6d73126713277,948bfb6b5fc0b883065fa883b3ad483160f722d552350a652ed5ea4bea45db1fa6119098457ee8f8e030bd8500a7c932a14429655ab9d1395c2ee3233dc8c5f6
capitol.hawaii.gov/session2008/bills/hb74_.pdf,20091223081204,http://capitol.hawaii.gov/session2008/bills/HB74_.pdf,application/pdf,200,L25T3UJ2GCRQ5HZHAEKUSBDG3PSJV3CX,1.4,Adobe Acrobat 7.0,Adobe Acrobat 7.0 Paper Capture Plug-in,2007-07-25T12:11:25Z,2,609,791,93,77673,8949ef8fb61e49fde433d329c2905493a96d3e4df4aadd20a597743f5050aef4,4bc1500ca9db11949384c4c73ce76fcf9ee5a815ce8ee52d387fbfa300fece88322e710e875e53b8878a9c99b93aab6c7cb6ee79d89c9415b1bba9b582aec27c
cfc.wa.gov/monitoring/cn_aged.pdf,20100617111427,http://www.cfc.wa.gov/Monitoring/cn_aged.pdf,application/pdf,200,3RFOUAJS2LT6ZCT3K6C2SXFMNCJHTP5Q,1.4,-,-,-,2,612,792,94,239492,2cf03ea243e229399903ab58f658b6019b2d6f3ef23ff9ab90dda8c37901d07e,9ef232a629872aa9f036ef10f318e05abf2430244599e9bfc4dc5d4ecb16700253dfe143fd9288791c9f826ad1b86c23e31636fc9e77d39028d28c55b6d69ac5
clark.wa.gov/commdev/documents/devservices/handouts/74c-wcf.pdf,20090512142836,http://www.clark.wa.gov/commdev/documents/devservices/handouts/74c-wcf.pdf,application/pdf,200,YV3RJXNXP6ZR6V2SSVVQJWYAHBZSZ3GQ,1.4,Acrobat PDFMaker 8.1 for Word,Acrobat Distiller 8.1.0 (Windows),2009-01-15T22:24:48Z,9,612,792,94,75206,60d45098d8091f143e5dc22aef04902067108ad58b7a9584181bb940860870ed,9f664889a3085d4b1dfc63aff771df2a51370b780b5db2788b673168df4c947ad86f939ce17ce3f9883d2275d4928793cd4d06fe129c6491c87fc13c9f42be2e
