urlkey,timestamp,original,mimetype,statuscode,digest,company,last_modified,last_printed,file_size,sha256,sha512
recovery.gov/sites/default/files/ig_financial_status_20090531doe.xls,20090821130900,http://www.recovery.gov/sites/default/files/ig_financial_status_20090531DOE.xls,application/vnd.ms-excel,200,57LKOGP36QFSXUANJEWQABCBZTN3TN4O,USDA Office of the Inspector General,2009-02-26T10:56:03Z,2009-06-12T11:10:50Z,84480,3e0abf169240047a945b280f842ab362eb0c9531d21de1ba81dd8cf2cfd9a870,1166cd7b80ac90e972c8d738e894a37345981b1a4374f4b44e1293f8e8633e7c28053b1411f1f94145faa2dbe37e66e9849f290d0521d857c4307363f9f8f2f3
treasury.gov/resource-center/economic-policy/taxable-resources/documents/research+series+2010.xls,20151205131325,https://www.treasury.gov/resource-center/economic-policy/taxable-resources/Documents/research%20series%202010.xls,application/vnd.ms-excel,200,C6ET4QZ3TOEKQ5DYZVLAAVWTQLID6WVG,The U.S. Department of the Treasury,2010-12-13T16:38:26Z,2010-12-13T17:03:23Z,1808384,15a9200afb3c33418b49c157d6724d2fcc9552c628fc77cf86ad574fcf126ec2,979a90e3adea28dcaea488e9f64a072e9748e29e1f5bcef019ca3020b0a6a0f0af74e97e389d100e1c9c73a60513e05c3be2ac37456bc0da825edc6f549413ee
treasury.gov/resource-center/international/development-banks/documents/august+web+data+10.xls,20151111184942,http://www.treasury.gov/resource-center/international/development-banks/Documents/August%20Web%20data%2010.xls,application/vnd.ms-excel,200,PNENKPBOGYBPKRYUPHITYP3KWQ4QAFTD,-,2010-09-09T20:57:24Z,2010-09-21T14:47:52Z,52736,4e1f9b085f3dd792a3b6d8b148adc4e29ebaffac640cfbb77b293bf07e260567,53475e896abc4af40484ec0f8ac798fcdfb2ae72a80f1964a483a8569916de0e37ba57a5dac455d0372f175645c24cb1f46104ee416b75cb74b985961680d404
chht-ntsrv.er.usgs.gov/warmclimates/products/ofr99_397/table4_1018_pollen_data.xls,20011129120616,http://chht-ntsrv.er.usgs.gov:80/warmclimates/products/ofr99_397/TABLE4_1018_Pollen_data.xls,application/vnd.ms-excel,200,GTH4JC7LMCGW65TLOLUW266YTF3HXQO3,U.S. Geological Survey,1998-12-03T17:53:51Z,-,27136,88d6fc03d30ceabe2f4449ad0a224df86ace6608e1d6526abff0e88beeea923b,0d0b2e311a10d051dee9ff1c4c1f627b557ca78b720ee42389e856ba44cd16fc8886bd4f2bfc8f9f719d7eb22735f3ec53b456525c2261be97611c711989dc2f
dfa.arkansas.gov/offices/personnelmanagement/documents/workforcepool.xls,20100124213340,http://www.dfa.arkansas.gov/offices/personnelManagement/Documents/workforcePool.xls,application/vnd.ms-excel,200,JEECZBCTEPQICE6UE3HVPTADYL5O2RBE,-,-,-,30720,6908b0bb46e0b021fafc8d80bdbbc3902cc0043eff7e2aaf6603c7c5b6d2c07d,7f2d63ec971fada33475faa172d5eea73fac99feed7b357c1be1781fe5959b783fe06eae56a61980dc7c933ea16de3a5b2bf75d144e574edf2d832867af84472
downloads.energystar.gov/bi/qplist/commercial_fryers_product_list.xls,20120811044111,http://downloads.energystar.gov/bi/qplist/Commercial_Fryers_Product_List.xls,application/vnd.ms-excel,200,YUZDFB7JWV5VQJVERAC3NOHO4ZHE3CKI,-,-,-,45056,32f2874630f94728e673cb6c85af69c7df1f22b677c71f36a23cb2bc5402659d,43081d61043e3a96e1891539307e2b822dba105fe4272e2cf9383c7f810f3f19a1b4e48f3b8a269d89da250e5d81c314c8741b03969933ea31e81adad00325de
ed.gov/programs/trioupbound/ubgranteelevel-data10-11.xls,20170705033502,https://www2.ed.gov/programs/trioupbound/ubgranteelevel-data10-11.xls,application/vnd.ms-excel,200,F6ORNO7N4UGBVIDR3PK5OUE3QYSTXJ4P,NORC,2009-12-11T17:30:02Z,2015-04-02T21:22:57Z,474112,dae6bc7c5c46da0a31043faa08fe07bcc3431445a1c1382e30cc317c2a90a8c2,7585ccdf4455ee35b2b0706de8a1d729fafb40e3aef439269a4fc4f347a06587fad39250a28ef4a7cef395e6947ce80584c44286523dc259c0fff89eec77bb61
hsrd.research.va.gov/research/citations/excel-output.cfm?authors=&title=traumatic%20brain%20injury&year=,20170611113058,https://www.hsrd.research.va.gov/research/citations/excel-output.cfm?authors=&title=Traumatic%20Brain%20Injury&year=,application/msexcel,200,U2KBL2NDHHH2HN4MCVAMFCZO2FRGJW45,-,-,-,221327,191d7a90dd30d1c8c61d7df7ae53f84079aeb48d9eec4f764b43ce1183f22580,fe440d1be451d90d1a80138c00f362e0904c7da5dc3e0f40c15c39d3352eb45526c65f7f531228d9ddbc4c6828444ab80ad4e9921e2ad3c0df24e12775bbbb86
partnerships.usaid.gov/partners/export/434?order=title&sort=asc&attach=page,20170322233024,https://partnerships.usaid.gov/partners/export/434?order=title&sort=asc&attach=page,application/vnd.ms-excel,200,37EEMC26RZMME5PXU4BZS7S7F7H5JETQ,-,-,-,5313,28023c4c0d4c89bac0bb9f28ebb41779d7f171951c7f33288d721bcf45671aac,9ab9e65451a657233a2b312f43d2273ab2657eda52ee976ce04457510426dda87c31794f7b6704d65a35df15df2753abae6c217e09d0ecb79e47e8c5e74f3d19
tonto.eia.doe.gov/cneaf/electricity/epm/epmxlfile1_17_b.xls,20101019051946,http://tonto.eia.doe.gov/cneaf/electricity/epm/epmxlfile1_17_b.xls,application/vnd.ms-excel,200,LE4W2ZZKHOYQYN3ADDMA6PEF6DMNMHTK,DOE/EIA,2010-10-14T16:43:35Z,2010-10-14T18:53:00Z,40960,82614c94759d6160df5e82e398f3c63d50012df728dc3fbd5d1964b1bf9c187b,8117e90ad6eea46715bf4566f36dbb9457a8f7dbd895789a2223d5bac936cf9c75c9cba9dd4c12b02863561459a764d91489da7487270cf45f9f5c0476251da3
ucr.fbi.gov/crime-in-the-u.s/2013/crime-in-the-u.s.-2013/tables/table-9/table-9-state-cuts/table_9_offenses_known_to_law_enforcement_iowa_by_university_and_college_2013.xls/output.xls,20160903192417,https://ucr.fbi.gov/crime-in-the-u.s/2013/crime-in-the-u.s.-2013/tables/table-9/table-9-state-cuts/table_9_offenses_known_to_law_enforcement_iowa_by_university_and_college_2013.xls/output.xls,application/vnd.ms-excel,200,75RQTAT7F662NW73Y5PX5PXOZLCJ2PPN,-,2014-06-10T18:30:38Z,2014-06-18T13:22:07Z,43520,915a0888c53086a10243596543e356dc6d021dad0193163c3520b766312b0b99,b885eb98b81aea1ad28be500da2d65c2d23d4e1dbf080c4967054bb56b55e190140d68f99f5a1b18ab817fa4a9b4ba591c2ee0428e99ddd145f00604300f4e29
apa.virginia.gov/data/download/local_government/quarterly/2nd/a492sd.xls,20100618172459,http://www.apa.virginia.gov/data/download/local_government/quarterly/2nd/A492SD.xls,application/vnd.ms-excel,200,ACHY62XVTIDWHQSXTZYYNWEQ5OEZ3QYP,-,2010-01-26T15:34:58Z,2010-01-26T15:34:58Z,19968,9946ff552023241bdf702fa16026371be1089e9969806ea37e6e33e10b6ac1bd,f3408ea2262dacc5fc0e6ef37921263c6b88bed0c2d87aad595f6b63bce638eb7b7fa9d28ae289bb738ef44c0d74b4dac1a58db9fc36fbd20788faad57ae61e9
atf.gov/resource-center/docs/0514-ffl-list-north-carolinaxls/download,20160219215804,https://www.atf.gov/resource-center/docs/0514-ffl-list-north-carolinaxls/download,application/vnd.ms-excel,200,KQZVCZEKUJSQ6ZHBSWQVV7F6AMSYRMAJ,ATF,2014-05-01T19:37:28Z,2014-05-19T14:55:32Z,963584,66d99e6eb64219d71c5388562ec3c3e5c3b13f6fa075e537c21d17cbe4435107,b915293ae746cd91f5ba1693f95e0a2dac51ec1418e33f1954af4cdfd087e82853c345b57fe02293f54a19c0383c19762b8936b63207858b2a789734e8621b91
bea.gov/histdata/releases/international_transactions/2006/q1/preliminary_june-16-2006/table7a.xls,20151129163954,http://www.bea.gov/histdata/Releases/International_Transactions/2006/Q1/Preliminary_June-16-2006/Table7a.xls,application/vnd.ms-excel,200,MFMUEULRP6UUI3XRUL2KG3FOIE73BEFE,BEA,2006-06-15T16:10:18Z,2006-06-15T16:10:23Z,102400,d211331b90edde570780c344289040772d9ecccf61b3261d37d13289e5ae7ef1,9755bda545edddb5d7b4ed71d8b7d540ca4f07670d021ffb05a0537b3cc074a0c47a6f906cc1afbead130a4a8c9e208bd20b7e8c4811e40828e37daa4f32dfc0
d0server1.fnal.gov/projects/run2b/silicon/layer0/testing/vi_tests/l0-71-07-32-251_vi.xls,20151120205042,http://d0server1.fnal.gov/projects/run2b/Silicon/Layer0/Testing//VI_tests/L0-71-07-32-251_VI.xls,application/vnd.ms-excel,200,BIV7KAFBA7QC5SYTM4WJFU6HOKN6QZ7N,-,-,-,2198,721f765b042675aa19f6e7381bdd402f1de591c8792266f1f2a423d17552b675,1078a75d7846c29da68523aa80403f6416d595d98fbb1fc9d704719b265ef1b4e72f1ec35ca2a93b37c62392e9d375becf01225b454c28505d1eac1a90e8587e
dhs.gov/xlibrary/assets/statistics/immprofiles/2010/cobbook127.xls,20110513202806,http://www.dhs.gov/xlibrary/assets/statistics/ImmProfiles/2010/cobbook127.xls,application/vnd.ms-excel,200,HC3NR6HLW4EHFTQMFOQAKTHTDKQ3T57K,Department of Homeland Security,2011-03-22T17:24:43Z,2011-03-22T17:24:44Z,33280,954647e80c046c4922f8fcc63872474d5673c3fef64ca3414b0f5cd5bdaaf8fc,cdc2ce03a7636a32ebff398753c333ed1d0c494363aa61afdd6a52d1c5ccd6c921eba2e6798119439e4bc7710375be8b214df66af502978478ea0409820681f4
dhs.gov/xlibrary/assets/statistics/immprofiles/2015/fy2015cbsabook228.xls,20170616165257,https://www.dhs.gov/xlibrary/assets/statistics/ImmProfiles/2015/fy2015cbsabook228.xls,application/vnd.ms-excel,200,YUNLCYYI4ME7SLBHBE6FACEFDEPXLUAZ,Department of Homeland Security,2016-08-27T18:08:22Z,2016-08-27T18:08:28Z,36352,c1d7058b25f22fabdac016f6391e8446925afa66fe9df80ff3120c43b2e8f7a5,ac96b6172fc3b52c83a5b329e46e8140eb866824cf85aee0ca8f4523c5e57e0c3a7f949edf483abef4b9745d677a1f9f6b98c61c46bb8a0df2dfc33b25b758e5
doleta.gov/tradeact/tapr_2011.cfm?state=ri&mode=excel,20120516144616,http://www.doleta.gov/tradeact/TAPR_2011.cfm?state=RI&mode=excel,application/vnd.msexcel,200,4OVHEKJPGMF5C56J5GW6W2NIPBYCD6KF,-,-,-,5823,e3aad3963640ff96b8017666146533f85170c7cdeb7a44c81a95333a6bf22071,d7b276d43c6464711be81e2001d2adb27244310d597dd948ef3667857ace3f0afcb962e2ee49cd5e6a297f8b7331bcdb2de14bb64a6a579110fc53235ae76b4b
eshop.state.gov/collections/export/xls/784.xls,20161231111521,https://eshop.state.gov/collections/export/xls/784.xls,application/vnd.ms-excel,200,VPAV6HTEPLLWNASSQJWP37L6TOCC4ICF,-,-,-,6144,602625db3391e6977472fce865c28aeef565f5321992654194be538af8ebd787,b14a8fe9ddeb8c69ed34b4750d27e53f85ca0c0e3e8282ecc8b79813896018c4c4600c9621b628e6b4d1115f6fa6ec8062ca43fa0cf4b9417010e79fcaaa0179
fbi.gov/ucr/cius2007/data/documents/07tbl78ar.xls,20090115055225,http://www.fbi.gov/ucr/cius2007/data/documents/07tbl78ar.xls,application/vnd.ms-excel,200,UGA2PI5PTTZHBDSOVVGYE6VK5GTLJR7C,FBI,2005-03-30T20:51:20Z,2008-04-28T16:50:41Z,33280,de7b8c083261fad44c1fc2c68f74d25a049e2444facff27ffe579ed714650e5b,18475e8168214957128e3ac95f2a53999a79398f2412736f6e341eb196be9ed7fd5ef039da2ed2d0524c98f858aa961cd405d9e2136164e88416a51fdf6e058a
fedbbs.access.gpo.gov/library/papr2009/090223p.dbf,20090326085444,http://fedbbs.access.gpo.gov/library/papr2009/090223p.dbf,application/vnd.ms-excel,200,TVZGNO7357NUQRJO6IESXDJTUBB4IF25,-,-,-,4618,bf75c2c8c9474c7ea7878cf5f8679f24a7767bea4899e566bb6f67da03ed3a40,3f3ae21b200a5cb32d8eca5777bb1391d0149b50180a8743c827dcd9b0f23ec75db4d09de1d4248b7d6438d9923a50cc60e212e5e0aaac512f851ac5d404a53c
fsa.usda.gov/internet/fsa_file/peanut.xls,20090823121154,http://www.fsa.usda.gov/Internet/FSA_File/peanut.xls,application/vnd.ms-excel,200,E3IJINRIIGV43CJNQMNOUNREEZCLUNMY,United States Department of Agriculture,2002-12-19T15:08:08Z,2009-08-18T19:14:01Z,133632,c402ffc0b277e48912759e4e6bfa2681855f698bcbabe52026cfc2bc36e77c1f,db13763315701b984752bd2f29ef3b0d42e4bba56617d6e58218d927ebe0ae7a949dfb5c47d484a0f19d614ff2b66621fbfbc3e87565f2e522ac1e62c7f79ee6
hawaii.gov/dbedt/db97/12/124197.xls,19991011211737,http://www.hawaii.gov:80/dbedt/db97/12/124197.xls,application/x-excel,200,4IVC4EZVHUDO273JLDPEEOFJOJUIAZ42,-,1998-02-17T22:12:46Z,-,31744,926e2dbf5b1338224599674c68661e3ae126ff93752eae4c8776b9a5fc7aef06,e68c4fc2bb71d0b61cee188c6c22b99d1dce0b4b1488bbe671b02dafaea02616e70bd19c5f954ced34cf647a30246009cfe977a9968c6f65bb122db5117a6937
iris.ed.gov/iris/ieps/grantdownload.cfm?type=adv&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=0&regions=0&subjects=0&states=0&countries=122&unpublished=0&gofind=go&sort=worldarea&sortorder=asc&tab=brw&col=begindate,20141209082912,http://iris.ed.gov/iris/ieps/grantDownload.cfm?type=ADV&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=0&regions=0&subjects=0&states=0&countries=122&unpublished=0&gofind=Go&sort=WorldArea&sortorder=ASC&tab=BRW&COL=BeginDate,application/msexcel,200,6L5JHI7A6ZVCDXFECJMDTYJY54VFSDSU,-,-,-,203042,eb9c5a768081c11025c71103ee6fc5b6d52a594eb5fd0a698330228ea2721bef,cd7b474e69ad31432db00f9794f4d98222a3decb86422dc97aa0dbc1e7a3dc33dc7a204c6718adcf20bbb21c5b07ccc908f4cc2a162a2ee8f7c67ef6e1c5da59
iris.ed.gov/iris/ieps/grantdownload.cfm?type=adv&page=1&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=249&institutions=0&disciplines=0&regions=0&subjects=0&states=0&countries=0&unpublished=0&gofind=go&sort=begindate&sortorder=desc&tab=brw&col=begindate,20170630220131,http://iris.ed.gov/iris/ieps/grantDownload.cfm?type=ADV&page=1&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=249&institutions=0&disciplines=0&regions=0&subjects=0&states=0&countries=0&unpublished=0&gofind=Go&sort=BeginDate&sortorder=DESC&tab=BRW&COL=BeginDate,application/msexcel,200,2BMCDFA2FRYVFJJAU5OWQBSYQA5CAN7T,-,-,-,427574,1e6ba215f8981924c7c57462fa00efb91b4e7dfcca68be42429a217bd85cf0d7,4fd36f6b0fda8517ee8492c93b74d96ce47a40036a085bc1e2491cfb3d768b6c87b8a7aea26287b5a6b42e44be20fbbf8fe2eb64a3b0ec3f05709db66d68b51a
nces.ed.gov/surveys/international/tables/xls/a.2.02.xls,20150316071851,http://nces.ed.gov/surveys/international/tables/xls/A.2.02.xls,application/vnd.ms-excel,200,2Z5XSCFFDXTYTWUKPWOIMBNN7G6FU5XE,U.S. Department of Education,2011-02-08T15:22:59Z,2011-02-08T15:22:59Z,466944,360d3301ba42138b44e32c989c43178ed677789793ac45c38bfc801dff2bdff7,93c97f7d8831516366e795878c96da2b7aaa94a8d85b2f6e12e7c0fedb8455754f2854a34faa2c68ee1134a3d10787ba40a991824ef76f90a7aca5974467d28e
nsf.gov/sbe/srs/nsf99315/tables/tb9908.xls,19991115113738,http://www.nsf.gov:80/sbe/srs/nsf99315/tables/tb9908.xls,application/x-excel,200,ETHMDQDUO6UOV2RNT7QZ3XSU64LWNLK3,-,1997-05-07T09:23:11Z,-,30720,edafd556325d0fff48b53f6f524c5d627c0a0127b63de95720f0323b655f0798,2f7907ec4c0fa72ae2afc5a52aaa330e071341e628ba4daa239e68782765557b4d5beef1d5ad38cbdead5515b4765e37d091c38410005897ff4b8ca1cefc0a58
nsf.gov/statistics/fedfunds/pubs/dht42/wks/53.xls,20121009103730,http://www.nsf.gov/statistics/fedfunds/pubs/dht42/wks/53.xls,application/vnd.ms-excel,200,UDNO2HVJB4OPZA34A4EECVHQGPEOU7D3,-,2008-06-24T21:23:06Z,2008-06-24T21:23:06Z,31744,99a40184be0e9428d9f9c56ab815059689ee2a0f0a1e71367a5c95f450ab74b4,25acc651b619fdf8541ed97bac77651cf622c8e6ed701594cbe1c7a846ae4daf42091d3ef8fa7ea1960ee3fcecbb67f23e3c00dfe6c6484295058704444f134f
nslds.ed.gov/sites/default/files/fsawg/datacenter/library/appdatabyschool20142015q3.xls,20170515074758,https://nslds.ed.gov/sites/default/files/fsawg/datacenter/library/AppDatabySchool20142015Q3.xls,application/vnd.ms-excel,200,KTGDXS7UHV7LL5WKCODD27WTVWOZT7VV,-,2014-10-24T15:02:35Z,2014-10-24T15:02:35Z,1734144,6371c8dc9c95cb50a34be38b12000b14cdc8c591af323f55f3a3327ac47e4ccf,61abbc24212acad69851068b617a1ee035b170f52e7faf02e85d494696d075428828ca9f4fb188552415d5a1db4307d48d6675c735a98b4ede53259d4b1b2f8c
peps.ohio.gov/portals/0/rosters/2008/roster+pe+oos+20080915.xls,20090605032321,http://www.peps.ohio.gov/Portals/0/rosters/2008/Roster%20PE%20OOS%2020080915.xls,application/vnd.ms-excel,200,ZDBDMFA7IFENIRUWSKRUOPJXBCZANEWJ,-,2008-09-17T17:34:13Z,2008-09-17T17:39:43Z,2710016,5ec25fb96c2f27e4bb880cc723a7181b5946ec68065dbcafd3082aec0154bf44,43e69662da677678784552a489ebd44e7357a37205029c1eea59b6f6ffd6e099fb596ddf9d8291c91148841809a34861e6619cd2f46cdab3808b13f6fd1b86a7
planning.maryland.gov/msdc/pfa/resid_growth/by_year/cy1998parcelacreage.xls,20091103070905,http://planning.maryland.gov/msdc/PFA/Resid_Growth/by_Year/CY1998ParcelAcreage.xls,application/vnd.ms-excel,200,UXSZTKQMZ5PPIDD6CC6NZKP2EPPCDZRA,MD Dept. of Planning,2002-05-23T18:45:28Z,2008-09-03T20:17:04Z,249856,02c885eedf495e9870625878ee2c4c321f9b122fd178c62fa4fd30c633e99326,fbb74524ec636397d40442d7b52058cddcd41e979683b0746400957e24924944993bffb643eed0b2ec8349b91926a5b2417901b165dbecf96997cb84a530e5bd
sceisqaweb.sc.gov/documents/grants-management_derivation-lists.xls,20100617212931,http://sceisqaweb.sc.gov/documents/Grants-Management_Derivation-Lists.xls,application/vnd.ms-excel,200,CRQ3QOY3MFIZS2BMWOTJMFLVBGS47ZEI,Deloitte,2009-07-30T12:15:47Z,2009-08-10T21:54:41Z,955392,4390391736ceb95c6f0dea4b901d2b43c6423c6bde49a0c9cc5099e178f40e60,5b2eeed44078d6ea782dd43fcdc9d4e69bef6a0de652b15b28d4e9e2509e4223c24d9ba73ae9cf6945e770bc59007c157855a5894c8da2e9e63d8615db081892
tnrecovery.gov/reports/cumulative/military_cumulative_weekly_report.xls,20090617184144,http://tnrecovery.gov/reports/cumulative/Military_Cumulative_Weekly_Report.xls,application/vnd.ms-excel,200,XVV3PM4EF2O32UUMMUU7CQBWXMBGNANS,F&A OSTS,2009-03-31T21:26:29Z,2009-06-11T11:42:50Z,24576,c1c35e3be39ede9fb036c919a158f10701fcfe4f39537f357ba86605ab3a75b2,f11d9ea89e0197062cadb22897edaadfbf834cbb6ab7f821b4dd26ae9c07a4c802c38788a45230008df315f1464ef90daddb277d5893465a878f286b4cc65fc3
bea.gov/international/xls/tab1a.xls,20130312094741,http://www.bea.gov/international/xls/tab1a.xls,application/vnd.ms-excel,200,DXGV6Z7N2LVS6QKMTTDEBMCGCJIELQST,-,2011-09-27T14:05:20Z,2012-10-11T20:12:49Z,59904,edee57e0c713e14f9ecc3ed962738fbda6375f92458bbc20af71c5ec662b0caa,6d2f6a16f22324c012cf774416436b920655e9aff51a5d10b78c0335e0ffdbff44c9d9000b8b9afcad12cc60089167a63f4f949644f992ea708e5370f237686d
bls.gov/cpi/cpi-w_201312.xls,20151216031332,http://www.bls.gov/cpi/cpi-W_201312.xls,application/vnd.ms-excel,200,6LFCJIKXCWKRFH6CSEJH4H4FNSYJQCC6,-,-,-,33280,16deaa2248f9bd84a41acbaf19710cbdf31a9aec3f9edabb0050223e5b3a152a,1dc95de4b3d3fb9117a7117e0f0a78ec4357bf92ccdacc5eee6508ea3344c9b1fb32d823cd173459d33fdc0caca5fd6f054dc7f1ad46c76228fa3d0aaebe584f
cdfa.ca.gov/mkt/meb/mel_query/meb_haystraw.xls,20100705094003,http://www.cdfa.ca.gov/mkt/meb/MEL_Query/MEB_HayStraw.xls,application/vnd.ms-excel,200,LWUTR5KTUMEU7AM72F554JMGGFFUWQBD,-,-,2010-06-29T22:20:54Z,119808,e2fe68f59d367a56d6df45f269c2809b2460c58eac3f644c003ac21f6e4a1bce,59acc5e2c4446781b330d2e1be508ff94e7b2fee52e47bcddc8f0d49f9547511848f429210b76b497fd2b0625233f08243aead916255bc56094955dfae491cd0
census.gov/population/socdemo/hh-fam/cps2006/tabfg5-other.xls,20101014044929,http://www.census.gov/population/socdemo/hh-fam/cps2006/tabFG5-other.xls,application/vnd.ms-excel,200,Z7COO4OLSSIHBOAHROW76QNNHWN5AU7V,-,2007-01-24T19:34:44Z,2007-03-26T21:21:15Z,81408,133a948db8fc125bc970b96a461103e79e8712b29b9ed46b42add74c5f8aee88,bd9f07516f41043c029000c69dbf5668f7b214ee6413b7e0ec53d1ad2e181b023c1d41ab5cfd1e2b6a8694f72a5ce3e343bfa63b42668afc3bf5542a4971d5f4
eia.doe.gov/oiaf/aeo/supplement/lm/excel/suptab_99.xls,20091007155855,http://www.eia.doe.gov/oiaf/aeo/supplement/lm/excel/suptab_99.xls,application/vnd.ms-excel,200,YCH6ALP3QCLLRYD23Z4KPN2IYZTQPPKO,-,2009-02-11T22:05:41Z,2009-03-25T15:12:30Z,40448,ba1b78661034e0ab8eb170ca05f9eb2cd30d3ffa3026851e96ae948f48b5d3e7,03e266422bdbc1f6324204e166527069d0e670378f0c57b0f0daebdef7f18bdf7685660886439c2a9b893c85197678fbac11fa44c2885fce8c0b507ccdc9d09e
nsf.gov/statistics/seind04/c2/fig02-40.xls,20121013133214,http://www.nsf.gov/statistics/seind04/c2/fig02-40.xls,application/vnd.ms-excel,200,7RYCF2KYHSPBUPCNB4BD7UXYLFLXWPUV,-,2003-12-03T19:37:24Z,2004-01-29T18:20:32Z,29184,dfc488a0c840a2b28eb1fc9be5a1a8c503d39513fcc07e1628455690f5ba7ecf,8b50db8cd2cf223babd38411d93808586f7d1074a5d83c8886341c7dae659c3525c76805ae7a89927ed35d31458087b08e83b8ab90b96c089bc87b671d9f3c48
apa.virginia.gov/data/download/local_government/quarterly/2nd/a145sd.xls,20100128122937,http://www.apa.virginia.gov/data/download/local_government/quarterly/2nd/A145SD.xls,application/vnd.ms-excel,200,WGBT4XLZD6FOMNZDES2PIC5WB523F6GW,-,2010-01-26T15:30:08Z,2010-01-26T15:30:08Z,245248,9c8a63af05a7f7db117623f1a06a561c8ae1150b4edc2f77f735fe7fe2c518f8,c30a2e95ae11be9e2b7f2574cab2e0420112c1fa8586eab2b6c3342f257ef68f2ddc12fa26c5e03bcf02f8b150b75ee57ff5ba7078b6102ad6dda4f2bb3b17a9
bea.gov/international/xls/long+industry+1980-2006.xls,20130313135443,http://www.bea.gov/international/xls/Long%20Industry%201980-2006.xls,application/vnd.ms-excel,200,D3C7B3RD2VY56TSH3YESPCV665ZYE45Q,BEA,2009-06-19T16:19:13Z,2012-01-25T20:36:50Z,296448,b8f779d1c5b15190ce79870da25ea0cdc31bdd0f17dbe8809cc91f98c25789f9,9a421ece8e4215500c4afc0fab8d991651af359f637d296e97f258fd76bc019cfe05c73e6340bfae92fc2f9c7ce3d224c29f1debd5d0eec6229204b595797741
dhs.gov/xlibrary/assets/statistics/natzprofiles/2011/cobbook128.xls,20160311212626,https://www.dhs.gov/xlibrary/assets/statistics/NatzProfiles/2011/cobbook128.xls,application/vnd.ms-excel,200,C56426HHMT6I3H7SYN2QFMAZ4KCQJKGP,Department of Homeland Security,2012-04-06T16:43:49Z,2012-04-06T16:43:49Z,32768,4dc9356f5a451dd87204a0eaeef1ac72a5fd548fb26eb4219079a4382389078e,4d53deba417f4d600703f56c3412d5cf91b9b2e140c69aaf10c2e601b26e54d913b104ccac0d35db0f4888f2510c167243dba51c2fea8a1d584a66119e90cb01
eia.gov/oog/ftparea/wogirs/xls/pswrgvwrmw.xls,20101118040521,http://www.eia.gov/oog/ftparea/wogirs/xls/pswrgvwrmw.xls,application/vnd.ms-excel,200,7SHRLXDRLW6TIU3PLRLISXSMRFK4BS54,-,2004-07-20T21:40:42Z,2007-09-13T19:58:01Z,242176,8c46c00eb723c95bc8f202de594797d90c929c73e5fcb220eb1e94f978c51552,97ea96a15ae9330c8b091ea584e8f1c09bd12b58312227d392bc536673acafe6992ecaf32779b5fab69410544bacec7d00cf701cf0c650c7e479fad7324894f8
faq.bea.gov/histdata/releases/international_transactions/2005/q2/preliminary_september-16-2005/table11-uk.xls,20151121072736,http://faq.bea.gov/histdata/Releases/International_Transactions/2005/Q2/Preliminary_September-16-2005/Table11-UK.xls,application/vnd.ms-excel,200,RR6VHXAHG735R3YGHZGBOSQJ7G3LNJO7,BEA,2005-10-27T20:35:03Z,2005-10-27T20:35:18Z,410112,71c7635fe85979de1a9cb1756d276768e98be7c792c20ddc780f3a3f6fabf2ee,13f92ff9846a5826058c83adeb7ef9c5d23ff7bf575090ee475d0dc5a6df92b3eaabcbd906582744a5155cf619ab53aff2c41f60820cf85296e4a45d9612be11
fedbbs.access.gpo.gov/library/ship2000/000545m.dbf,20090111211701,http://fedbbs.access.gpo.gov/library/ship2000/000545m.dbf,application/vnd.ms-excel,200,NMNZDSEWQWBLIIZTGM2MRSAID4SUL3FW,-,-,-,418,26ce1800440be0a6526915d4a01e912fea210fe7bf0adea19f30c44059b2a8f0,d059070e0b6c0720d78ac61f62d270b530757c18bbd84ad71c81cff86f6aa1a7d7d97538b215b0fcbf8302b652bbe0c5bd23599f5a15390dfb0d18782e80a50e
iris.ed.gov/iris/ieps/grantdownload.cfm?type=adv&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=0&regions=0&subjects=0&states=0&countries=86&unpublished=0&gofind=go&sort=worldarea&sortorder=asc&tab=brw&col=begindate,20160306213236,http://iris.ed.gov/iris/ieps/grantDownload.cfm?type=ADV&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=0&regions=0&subjects=0&states=0&countries=86&unpublished=0&gofind=Go&sort=WorldArea&sortorder=ASC&tab=BRW&COL=BeginDate,application/msexcel,200,ZZJRX45GZCXMOAHET7KFBCGRWFRTUWV5,-,-,-,206146,10d577edb5d52d7a508c181de6ceb31d190993fe06ae37a1953741298824077e,fed1dbb00bb0bbc53df1f104a50ca35bbb74c0cc7689cd630154521ac63ad55e4236c42a8d790568149019e1cd29b4eadf3348a3ec9b4a03dc5c1a76ac91a83c
